L27633640,ZA,ZA-WC,,-33.8979035,19.8780746,"Langverwagten Road (DR 1339, North of McGregor)",2023-11-28 11:40,27,2
L20764537,ZA,ZA-WC,,-33.9725665,19.8487396,"Langverwagten Road (West of Steenbokvlakte Turnoff, DR 1339)",2025-12-05 13:37,48,7
L3891533,ZA,ZA-GT,,-26.468,28.622,Langzeekoegat,2025-12-26 14:39,123,17
L9512530,ZA,ZA-GT,,-25.9367048,27.9234695,Lanseria Airport,2026-04-09 10:06,62,23
L53808900,ZA,ZA-WC,,-33.937877,18.8939095,Lanzerac Wine Estate,2026-03-27 15:45,29,5
L6538341,ZA,ZA-LP,,-23.856,28.27,Lapalala GR,2026-06-11 17:10,209,35
L6536309,ZA,ZA-MP,,-24.8798376,30.2643085,Lapolosa Wilderness PGR,2023-06-02 11:58,15,2
L19383211,ZA,ZA-NW,,-26.9604239,24.7203871,Lavender Lodge,2025-09-21 18:11,30,3
L923232,ZA,ZA-LP,,-24.4238889,30.6104167,Leboeng--falcon eyrie,2025-10-16 10:49,25,16
L22021092,ZA,ZA-LP,,-23.8210046,30.2265867,Ledzee Rd.,2026-02-15 08:18,105,9
L12626875,ZA,ZA-WC,,-33.0662992,18.041726,Leentjiesklip Caravan park,2026-03-11 17:24,55,9
L22835112,ZA,ZA-WC,,-32.7723354,21.9759989,Leeu Gamka,2025-10-19 08:59,72,7
L8607027,ZA,ZA-GT,,-26.6859672,27.8927225,Leeukuil Dam,2026-02-06 16:03,113,3
L2520111,ZA,ZA-GT,,-26.2306065,28.3126259,Leeupan (Gauteng Province),2026-04-26 17:00,132,18
L6221281,ZA,ZA-MP,,-26.5627778,28.9933333,Leeupan (Mpumalanga Province),2026-04-07 07:18,195,110
L27424022,ZA,ZA-WC,,-32.79,19.246,Leeuriviervlei,2025-11-16 10:14,73,15
L7094831,ZA,ZA-GT,,-25.3745847,28.6186981,Leeuwfontein Provincial NR,2025-03-16 08:02,163,9
L2520159,ZA,ZA-GT,,-25.5225372,28.4848881,Leeuwkloof Valley Conservancy,2026-03-29 15:40,37,2
L6809818,ZA,ZA-NL,,-30.08705,30.01849,Lefafa Road Blue Swallow stakeout (restricted access),2025-02-02 12:49,134,12
L16799933,ZA,ZA-WC,,-33.6391328,19.6318817,Leipzig Winery,2026-06-25 16:01,73,11
L1127829,ZA,ZA-WC,,-33.7874493,20.1165676,Leiwater Dam Bird Sanctuary,2026-06-24 10:23,101,49
L8271247,ZA,ZA-LP,,-24.1579533,30.2333451,Lekgalameetse Nature Reserve,2025-05-06 06:42,219,19
L14521667,ZA,ZA-MP,,-26.9528302,28.7208366,Lekoa Lodge,2025-09-24 09:34,114,10
L55483448,ZA,ZA-NW,,-26.6418521,27.1779932,Lekwena Wildlife Estate,2025-11-12 14:50,27,1
L21292602,ZA,ZA-GT,,-25.8377885,27.8818417,Lesedi Cultural Village,2026-01-19 14:00,50,5
L5438189,ZA,ZA-LP,,-22.9876219,29.558819,Leshiba Wilderness Reserve,2026-07-06 07:26,153,41
L10169510,ZA,ZA-LP,,-23.8632118,30.2900027,Letaba Estates,2025-11-22 05:58,179,13
L53913689,ZA,ZA-GT,,-26.0257824,27.7656731,Letamo Game Farm,2025-10-12 07:35,76,2
L43109058,ZA,ZA-NW,,-25.9231579,25.8465385,Lichtenberg--Valleifontein,2025-04-21 08:00,11,0
L29278426,ZA,ZA-WC,,-33.9641535,18.4705279,"Liesbeek River Trail, Belmont Road to Newlands",2026-04-17 15:55,43,16
L43519475,ZA,ZA-MP,,-25.3964592,31.0490876,Likweti Bushveld Farm Estate,2026-06-06 13:31,115,13
L28568450,ZA,ZA-LP,,-22.4785839,28.9011208,Limpokwena Nature Reserve,2026-06-18 11:09,234,23
L45704975,ZA,ZA-WC,,-33.8806345,18.6182075,"Lincoln Park (Bellville, Cape Town)",2026-01-11 15:26,12,1
L38954165,ZA,ZA-LP,,-24.0391568,28.3347804,Lindani GR,2026-05-30 13:24,57,6
L41858489,ZA,ZA-LP,,-24.047559,28.404488,Lindani GR--Camp Site,2026-02-19 08:57,51,2
L56028942,ZA,ZA-LP,,-24.058525,28.370956,Lindani GR--Stone House,2026-06-02 17:06,69,7
L9889996,ZA,ZA-NW,,-25.49749,26.6917,Lindleyspoort Dam,2025-04-17 14:52,78,4
L20900790,ZA,ZA-MP,,-25.3206377,30.1459883,Linger Longer Country Retreat,2026-04-18 08:06,93,45
L3714714,ZA,ZA-MP,,-24.9471529,31.5172756,Lion Sands Game Reserve,2026-06-24 06:34,262,119
L17125431,ZA,ZA-NL,,-29.415778,30.094176,Lions River--Caversham Mill,2022-08-07 10:33,36,4
L19453840,ZA,ZA-NL,,-29.475417,30.12997,Lions River--Hebron Haven Hotel,2022-06-04 10:50,23,2
L18888331,ZA,ZA-NL,,-29.42332,30.127035,Lions River--Lions River Beer Garden,2022-05-07 09:05,24,2
L6575057,ZA,ZA-NL,,-29.4688477,30.1695943,Lions River--Nelson Mandela Capture Site,2025-11-16 16:39,63,10
L17272088,ZA,ZA-NL,,-29.4837254,30.1532511,Lions River--Petrus Stroom,2022-01-01 08:33,93,4
L17272091,ZA,ZA-NL,,-29.458208,30.135798,Lions River--Piggly Wiggly,2026-06-26 09:54,56,16
L2519906,ZA,ZA-MP,,-24.8641858,30.8392453,Lisbon Falls,2026-05-13 12:08,105,45
L4925154,ZA,ZA-GT,,-26.1090514,27.8761071,Little Falls Nature Reserve,2025-03-20 09:19,152,44
L29263185,ZA,ZA-WC,,-34.0484807,18.4739639,Little Princess Vlei,2026-05-17 16:48,73,16
L8661804,ZA,ZA-WC,,-34.0375034,18.418198,Little Stream,2025-05-02 10:50,56,20
L12620952,ZA,ZA-NL,,-28.5798158,29.0496218,Little Switzerland,2026-06-27 10:38,109,12
L20710899,ZA,ZA-WC,,-34.0074189,18.3410451,Llandudno Beach,2026-04-27 10:21,62,19
L28832211,ZA,ZA-FS,,-28.2747418,28.3140054,Loch Athlone Bird Sanctuary,2026-03-23 15:00,64,4
L15034410,ZA,ZA-GT,,-26.1040229,27.9405993,Loerie Park,2026-06-03 08:12,73,30
L27010396,ZA,ZA-NC,,-30.9506244,19.4390792,"Loeriesfontein District, Northern Cape",2025-11-14 15:53,69,17
L14094672,ZA,ZA-EC,,-34.0780717,24.8528336,Lombardini GF,2026-04-24 16:22,86,5
L3356666,ZA,ZA-MP,,-24.7972229,31.4990087,Londolozi Game Reserve,2026-03-27 05:30,322,109
L8084838,ZA,ZA-MP,,-25.1024856,30.7094693,Lone Creek Falls,2025-10-09 15:27,49,9
L9905698,ZA,ZA-GT,,-26.015431,28.0265827,Lonehill Park and Municipal Nature Reserve,2026-06-19 17:08,103,112
L2503222,ZA,ZA-MP,,-25.1626875,30.6381226,Long Tom Pass,2025-12-20 16:06,106,11
L4697597,ZA,ZA-EC,,-33.8256567,25.1533426,Longmore SF,2025-04-12 07:43,50,2
L11700021,ZA,ZA-GT,,-25.3021818,28.600918,Loodswaai Game Lodge,2024-12-27 04:38,211,30
L6279002,ZA,ZA-WC,,-33.6968977,19.0687037,"Lookout on R101 at -33.6964,19.0718",2026-06-25 17:49,51,21
L16558275,ZA,ZA-WC,,-33.988678,19.744857,Lord's Wines,2025-09-16 15:02,35,2
L1649408,ZA,ZA-MP,,-25.4248912,29.3568085,Loskop Dam Nature Reserve,2026-04-05 11:18,323,157
L3904122,ZA,ZA-EC,,-33.9941135,23.7357795,Lottering River mouth,2025-01-30 18:15,4,0
L38243680,ZA,ZA-LP,,-23.0473669,29.917389,Louis Trichardt,2026-07-02 17:30,30,2
L3202248,ZA,ZA-WC,,-34.1017355,18.8136578,Lourens River Mouth,2026-05-30 10:26,106,62
L10864408,ZA,ZA-WC,,-34.0950789,18.8346604,Lourens River--R44 to N2,2026-01-30 12:58,20,5
L3128984,ZA,ZA-WC,,-34.0721646,18.88906,Lourensford Farm,2026-03-29 15:33,94,29
L35482732,ZA,ZA-WC,,-33.8109597,22.6484442,Louvain Guest Farm,2026-01-09 10:50,8,0
L21142645,ZA,ZA-NL,,-30.097223,30.8213941,Lovu Bridge Cliff Face,2023-05-01 11:51,18,2
L20946527,ZA,ZA-NL,,-30.1072374,30.8491099,Lovu Estuary Park,2023-12-30 08:26,97,13
L10020451,ZA,ZA-NL,,-29.406126,29.85132,Lower Lotheni Road--North,2026-04-26 07:00,106,15
L10065036,ZA,ZA-NL,,-29.673262,29.53679,Lower Lotheni Road--South,2026-05-22 06:49,114,30
L29580427,ZA,ZA-NL,,-29.617,30.485,Lower Mpushini Conservancy,2026-06-13 07:58,160,15
L961053,ZA,ZA-MP,,-25.4413757,30.9721756,Lowveld National Botanical Gardens,2026-06-16 09:35,265,110
L989626,ZA,ZA-MP,,-25.4472307,30.9666484,Lowveld National Botanical Gardens--Bridge,2026-05-12 10:32,131,41
L12705283,ZA,ZA-EC,,-32.0653825,29.0873518,Lubanzi Beach,2026-03-11 14:08,69,5
L9671801,ZA,ZA-GT,,-25.7607739,28.924588,Luiperdskloof Lodge,2026-04-12 15:53,211,39
L3802708,ZA,ZA-WC,,-33.6546377,21.1400342,Lulufontein Nature Preserve,2025-03-15 21:58,129,44
L23413793,ZA,ZA-MP,,-27.2982479,30.4989612,Luneburg Rd (Private Farm),2026-06-17 09:02,143,33
L16496852,ZA,ZA-LP,,-23.8013556,30.2064317,Lushof,2026-05-15 06:30,190,63
L35628735,ZA,ZA-WC,,-31.5573977,18.3755852,Lutzville (general area and Hol River),2026-04-05 07:01,75,8
L7209629,ZA,ZA-LP,,-23.099904,30.220445,Luvuvhu Dam,2024-11-13 07:00,101,7
L950111,ZA,ZA-MP,,-25.0967922,30.4541016,Lydenburg,2026-04-17 12:31,228,63
L10200241,ZA,ZA-NW,,-26.490755,27.1323727,METSI--NWU Field Research Station,2025-01-11 15:52,58,2
L972518,ZA,ZA-LP,,-24.8203929,28.0625153,Mabalingwe,2026-05-17 10:49,241,70
L1955637,ZA,ZA-LP,,-24.746389,27.927222,Mabula GL,2026-06-12 11:30,335,296
L17423784,ZA,ZA-LP,,-25.3996874,29.3570085,Mabula Ground Hornbill Project,2025-12-14 11:21,59,5
L2923659,ZA,ZA-MP,,-25.3611936,29.078064,Mabusa Nature Reserve,2026-05-09 12:00,319,195
L8880408,ZA,ZA-MP,,-25.0143663,30.8312558,Mac Mac Pools,2025-04-27 10:59,92,15
L22021107,ZA,ZA-LP,,-23.8183958,30.1442392,Macadamia Village,2026-03-11 11:44,133,54
L1535518,ZA,ZA-WC,,-34.0775743,18.7659456,Macassar Sewage Works,2026-06-27 11:22,201,657
L2249755,ZA,ZA-NW,,-24.7695653,26.3156891,Madikwe GR (Please consider more specific locations when appropriate),2026-07-06 13:45,354,411
L45325441,ZA,ZA-NW,,-24.7678756,26.2046242,Madikwe GR--Buffalo Ridge Safari Lodge,2026-04-26 09:26,54,4
L20004010,ZA,ZA-NW,,-24.7754351,26.4295006,Madikwe GR--Jaci's Lodges,2025-05-31 13:59,133,20
L17211772,ZA,ZA-NW,,-24.6969493,26.3499304,Madikwe GR--Madikwe Plains,2026-07-04 07:16,174,21
L17204832,ZA,ZA-NW,,-24.6897599,26.4200592,Madikwe GR--Madikwe River Lodge,2026-07-03 12:46,180,14
L41060213,ZA,ZA-NW,,-24.7819731,26.4107894,Madikwe GR--South-East,2023-12-06 04:51,15,15
L2424660,ZA,ZA-NW,,-24.7080248,26.2038946,Madikwe GR--Tau Game Lodge,2026-07-06 15:55,231,80
L48328036,ZA,ZA-NW,,-24.7295053,26.3620324,Madikwe GR--Tshukudu Dam,2026-07-04 14:29,137,17
L21789015,ZA,ZA-NW,,-24.78284,26.186842,Madikwe Game Reserve--Rhulani Lodge,2025-09-16 16:17,84,10
L20758751,ZA,ZA-NW,,-24.7673538,26.1722817,Madikwe Game Reserve--The Bush House,2025-05-31 16:00,121,7
L37823999,ZA,ZA-NW,,-25.8646953,25.7217045,Mafikeng GR--Dube Rd Incl. Dube Dam,2024-11-02 09:19,9,1
L37759742,ZA,ZA-NW,,-25.862065,25.6952627,Mafikeng GR--Entrance Gate,2024-11-02 12:06,8,3
L37759716,ZA,ZA-NW,,-25.8508048,25.7179092,Mafikeng GR--Kolobe Rd (Incl. Dam),2026-01-03 08:01,59,1
L37825508,ZA,ZA-NW,,-25.8571124,25.7162846,Mafikeng GR--Phala Dr,2024-11-02 11:48,6,1
L37759722,ZA,ZA-NW,,-25.8802627,25.711313,Mafikeng GR--Tsessebe Dr Loop,2024-11-02 07:45,25,1
L20937627,ZA,ZA-NL,,-30.1653678,30.7812703,Magabeni WTP,2025-02-08 09:53,54,13
L2695934,ZA,ZA-NW,,-25.7573243,27.7809477,Magalies Golf Estate,2025-11-04 06:04,129,18
L28703139,ZA,ZA-GT,,-25.9616051,27.4751312,Magaliesburg--New Thorndale,2026-06-08 08:05,189,9
L6164159,ZA,ZA-NC,,-28.9678711,24.6997976,Magersfontein,2026-03-26 07:42,117,12
L1070221,ZA,ZA-LP,,-23.8286919,30.0431442,Magoebaskloof,2026-07-04 09:37,283,150
L10060972,ZA,ZA-LP,,-23.8799908,30.0021172,Magoebaskloof Birders' Cottages,2026-06-29 16:39,139,69
L13394769,ZA,ZA-LP,,-23.817937,30.0583445,Magoebaskloof Dam and Politsirivier,2026-01-29 16:22,57,6
L26232708,ZA,ZA-LP,,-23.8698269,30.0144339,Magoebaskloof Getaway,2026-06-15 15:00,90,15
L22021167,ZA,ZA-LP,,-23.8879696,29.9984422,Magoebaskloof Hotel Forest,2026-06-14 10:28,123,69
L13419075,ZA,ZA-LP,,-23.8038858,30.4965425,Mahela (restricted access),2026-05-09 08:04,260,50
L37770610,ZA,ZA-NW,,-25.8656827,25.6520666,Mahikeng--Cooke's Lake (Gated),2024-11-02 16:49,13,0
L37746793,ZA,ZA-NW,,-25.8589901,25.6859926,Mahikeng--Jakaranda Ave (Rd to Mafikeng GR),2026-01-02 17:06,31,1
L20416463,ZA,ZA-LP,,-24.1395479,30.5879974,Mahlahla Campus,2025-04-25 12:05,168,5
L17158313,ZA,ZA-NL,,-30.2244284,30.7933958,Mahlongwana Estuary,2025-07-28 08:00,58,4
L27042298,ZA,ZA-WC,,-33.9448819,18.3734322,Maiden's Cove and Clifton rocks lookout,2026-07-04 14:55,79,240
L9659582,ZA,ZA-EC,,-33.9887419,25.2950214,Maitland Beach,2026-01-09 21:08,79,15
L2501438,ZA,ZA-EC,,-33.9764635,25.3078651,Maitland Nature Reserve,2025-11-13 07:12,70,10
L12622050,ZA,ZA-WC,,-33.8602202,18.6137908,Majik Forest,2026-07-06 10:45,122,423
L3803668,ZA,ZA-NL,,-28.2385399,32.4222422,Makakatana Bay Lodge,2026-06-23 09:20,284,175
L6533088,ZA,ZA-LP,,-24.1482203,30.7004635,Makalali Private Game Reserve,2026-06-26 15:42,296,183
L2356777,ZA,ZA-WC,,-34.1394791,18.3917892,Makapa Lodge,2026-01-01 19:43,47,48
L4010563,ZA,ZA-NL,,-29.791219,30.818496,Makaranga Lodge,2026-07-02 08:53,94,28
L3812625,ZA,ZA-NL,,-27.7737852,32.3998833,Makhasa NR,2025-10-19 09:49,200,21
L17213947,ZA,ZA-NL,,-27.8411045,32.3637711,Makhasa Sand Forest (restricted access),2026-05-20 09:16,158,31
L13071857,ZA,ZA-LP,,-23.8025878,29.6626054,Makotopong Wetland,2026-06-20 06:20,204,19
L12903651,ZA,ZA-LP,,-22.8692697,30.9014853,Makuleke Dam,2025-01-31 05:15,55,4
L21362463,ZA,ZA-LP,,-24.1945789,30.5944133,Makutsi Safari Lodge,2025-09-28 13:02,173,53
L21382334,ZA,ZA-LP,,-24.1672563,30.5904106,Makutsi Safari Lodge,2022-09-10 09:00,6,1
L16623473,ZA,ZA-LP,,-22.4960451,31.0179756,Makuya NR,2021-10-06 07:20,131,8
L11068333,ZA,ZA-LP,,-22.3375124,31.1652532,Makwadzi Pan,2026-03-27 06:00,163,4
L2469756,ZA,ZA-MP,,-24.800536,31.5404257,Mala-Mala Game Reserve,2026-02-08 15:52,333,135
L39426819,ZA,ZA-MP,,-25.4861085,31.5045512,Malalane--Kruger view chalets,2026-07-03 18:19,47,5
L39092755,ZA,ZA-WC,,-33.7544882,18.6036776,Malanshoogte Road (DR 1101),2025-03-14 15:48,50,2
L10487975,ZA,ZA-WC,,-33.052452,17.925433,Malgas Island,2024-01-31 13:42,26,7
L2679064,ZA,ZA-WC,,-33.0525343,17.925396,Malgas Island Gannet Colony,2018-03-11 07:15,36,2
L972519,ZA,ZA-WC,,-33.4726902,18.7234497,Malmesbury,2026-06-30 08:50,118,57
L23970500,ZA,ZA-NL,,-29.0656442,29.3720596,Maloti-Drakensberg Park--Blindmans Corner Plateau & Contour Path,2025-08-01 09:29,37,7
L4142913,ZA,ZA-NL,,-29.8093697,29.1447115,Maloti-Drakensberg Park--Bushman's Cave Hike,2020-10-17 10:48,69,3
L2552880,ZA,ZA-NL,,-28.93979,29.25214,Maloti-Drakensberg Park--Cathedral Peak NR,2024-03-20 07:00,149,19
L12621203,ZA,ZA-NL,,-28.9447707,29.2295906,Maloti-Drakensberg Park--Didima Camp (Campsite only),2026-01-07 05:54,40,10
L16522466,ZA,ZA-NL,,-29.7493721,29.1804293,Maloti-Drakensberg Park--Garden Castle,2026-04-11 12:19,118,22
L5990584,ZA,ZA-NL,,-29.2692417,29.5202154,Maloti-Drakensberg Park--Giant's Castle,2026-05-24 10:49,211,171
L12259049,ZA,ZA-NL,,-29.249627,29.535659,Maloti-Drakensberg Park--Giants Castle Bearded Vulture Hide,2026-05-21 14:00,64,23
L3765571,ZA,ZA-NL,,-29.3174238,29.6436238,Maloti-Drakensberg Park--Highmoor NR,2025-12-31 16:57,168,27
L2607964,ZA,ZA-NL,,-29.1187994,29.4378662,Maloti-Drakensberg Park--Injisuthi,2026-02-06 06:35,209,52
L4596809,ZA,ZA-NL,,-29.387829,29.675806,Maloti-Drakensberg Park--Kamberg,2025-08-28 09:55,191,20
L10110237,ZA,ZA-NL,,-29.4499776,29.5249629,Maloti-Drakensberg Park--Lotheni,2026-01-29 10:47,88,16
L23970564,ZA,ZA-NL,,-29.0492027,29.4064773,Maloti-Drakensberg Park--Monks Cowl Campsite & Trails,2026-06-04 09:30,159,40
L1955863,ZA,ZA-NL,,-28.6983753,28.9442825,Maloti-Drakensberg Park--Royal Natal NP,2026-01-11 17:52,248,119
L5581278,ZA,ZA-NL,,-28.6897538,28.9456819,Maloti-Drakensberg Park--Royal Natal NP-Mahai (Campsite Only),2026-04-30 10:46,133,156
L10034080,ZA,ZA-NL,,-28.6619913,28.9995933,Maloti-Drakensberg Park--Royal Natal NP-Mont Aux Sources Hotel,2026-02-02 10:49,59,5
L24513462,ZA,ZA-NL,,-28.7077593,28.9351054,Maloti-Drakensberg Park--Royal Natal NP-Thendele (Campsite Only),2026-02-02 06:17,113,29
L37308323,ZA,ZA-NL,,-28.7548817,28.8915979,Maloti-Drakensberg Park--Royal Natal NP-Tugela Falls Hut,2025-12-31 08:00,15,3
L23970663,ZA,ZA-NL,,-29.02856,29.3556483,Maloti-Drakensberg Park--Zulu Cave Valley,2023-06-10 00:00,17,2
L5561148,ZA,ZA-WC,,-32.5131636,19.175005,Maltese Cross trail,2025-12-13 17:04,49,5
L4659753,ZA,ZA-LP,,-23.8325888,29.8573208,Mamabolo Plains,2025-12-19 17:38,179,82
L23628066,ZA,ZA-WC,,-33.492465,18.4703189,Mamre Farm Roads--DR 1145,2026-02-21 11:23,121,88
L23628159,ZA,ZA-WC,,-33.504465,18.4707983,Mamre--Moravian Mission Environs,2026-02-21 11:45,93,42
L9531248,ZA,ZA-NL,,-27.0043044,32.7571424,Manguzi,2026-02-06 12:43,77,8
L8608444,ZA,ZA-MP,,-25.387976,30.7138812,Mankele,2025-06-16 08:04,54,3
L3190326,ZA,ZA-NW,,-25.2494588,27.3217642,Mankwe Wildlife Reserve,2023-10-27 06:00,244,67
L37399583,ZA,ZA-LP,,-23.2881505,30.7498089,Manombe NR,1993-12-13 00:00,9,0
L27667904,ZA,ZA-EC,,-33.5554148,26.8499228,Mansfield Game Reserve,2025-11-15 05:00,76,2
L28110957,ZA,ZA-EC,,-31.5221786,29.6870863,Manteku Camp,2024-11-05 07:11,15,3
L21612128,ZA,ZA-EC,,-32.44358,28.598238,Manubi Forest,2017-10-07 00:00,38,0
L11980284,ZA,ZA-MP,,-24.6438535,31.5266188,Manyeleti Game Reserve,2026-06-06 09:26,278,106
L3958421,ZA,ZA-LP,,-24.5776641,31.4102554,Manyeleti Game Reserve,2026-07-01 06:10,294,133
L28383245,ZA,ZA-NL,,-27.6684586,32.0056653,Manyoni GR--Buffalo Hills,2026-05-22 06:25,147,8
L54062318,ZA,ZA-NL,,-27.8134199,32.031498,Manyoni GR--Leopard Mountain SL,2026-06-27 13:32,180,7
L23530387,ZA,ZA-NL,,-27.7661147,32.0754433,Manyoni GR--Luleka Safaris,2026-06-20 19:00,288,93
L43786963,ZA,ZA-NL,,-27.70811,32.00842,Manyoni GR--Luthuli GL,2026-03-24 07:32,216,31
L8466662,ZA,ZA-NL,,-27.7132042,32.017529,Manyoni GR--Mavela GL,2026-05-16 16:05,304,32
L23135604,ZA,ZA-NL,,-27.65261,32.027023,Manyoni GR--North gate,2026-06-18 13:00,160,18
L4560024,ZA,ZA-NL,,-27.8059281,32.1085095,Manyoni GR--Rhino River Lodge,2025-01-22 10:45,216,51
L23530389,ZA,ZA-NL,,-27.716,32.056,Manyoni GR--Sensiri Plains,2026-05-21 08:27,124,12
L6163823,ZA,ZA-NL,,-27.7821486,32.0357914,Manyoni GR--Zebra Hills Lodge,2026-05-25 06:44,351,773
L3812668,ZA,ZA-NL,,-27.7363001,31.984367,Manyoni PGR--General Area,2026-06-27 13:32,412,1206
L2501701,ZA,ZA-NL,,-28.4092613,32.4217844,Maphelane,2021-06-26 08:19,128,6
L1366466,ZA,ZA-LP,,-22.2585967,29.2962818,Mapungubwe NP,2026-07-04 09:11,394,217
L8073386,ZA,ZA-LP,,-22.2131245,29.2833959,Mapungubwe NP--Den Staat,2025-12-30 15:43,222,31
L53022599,ZA,ZA-LP,,-22.242622,29.3998156,Mapungubwe NP--Eastern section,2026-03-24 12:36,164,11
L3144756,ZA,ZA-LP,,-22.2167227,29.3640879,Mapungubwe NP--Leokwe Rest Camp,2026-06-13 16:20,292,123
L3144755,ZA,ZA-LP,,-22.2135722,29.1745686,Mapungubwe NP--Limpopo Forest,2023-12-09 07:27,204,15
L7209796,ZA,ZA-LP,,-22.1978953,29.2206717,Mapungubwe NP--Malutswa Bird Hide,2025-10-25 06:23,161,27
L9873660,ZA,ZA-LP,,-22.1837905,29.207284,Mapungubwe NP--Mazhou Camp River Road,2026-02-03 10:15,141,21
L9873680,ZA,ZA-LP,,-22.1867626,29.2014987,Mapungubwe NP--Mazhou camp,2026-05-28 06:44,127,18
L8608135,ZA,ZA-LP,,-22.2005003,29.2866837,Mapungubwe NP--Samaria Wetlands,2025-10-24 06:31,191,17
L7209919,ZA,ZA-LP,,-22.2023455,29.354825,Mapungubwe NP--Treetop Walkway,2026-03-13 08:31,216,28
L53022649,ZA,ZA-LP,,-22.201717,29.2040996,Mapungubwe NP--Western section,2026-06-15 11:40,63,4
L56472491,ZA,ZA-LP,,-22.24889,29.298981,Mapungubwe. NP--Kaoxa Bush Camp,2025-12-30 19:32,118,6
L2400446,ZA,ZA-LP,,-24.397133,27.6024628,Marakele NP,2026-07-03 15:12,320,196
L56753455,ZA,ZA-LP,,-24.3527091,27.6034355,Marakele NP
L10203395,ZA,ZA-LP,,-24.5208488,27.4926424,Marakele NP--Bontle Campsite,2026-06-04 16:53,226,111
L4941145,ZA,ZA-LP,,-24.3238895,27.5482929,Marataba Lodge,2026-07-06 15:35,317,69
L9894667,ZA,ZA-LP,,-24.9711,29.28893,Marble Hall (Town only),2025-12-13 12:39,48,16
L60441576,ZA,ZA-LP,,-24.498988,31.083806,Marc’s Treehouse Camp,2026-03-19 06:03,27,2
L28715556,ZA,ZA-NL,,-30.8333447,30.3875021,Margate--Uvongo River NR,2025-07-23 16:01,74,4
L5605057,ZA,ZA-LP,,-24.538672,30.870917,Mariepskop,2025-11-24 09:26,248,24
L11137010,ZA,ZA-MP,,-24.5603086,30.8642126,Mariepskop-Mapulaneng,2025-11-23 07:18,182,18
L1010454,ZA,ZA-GT,,-26.3509596,28.5112381,Marievale Bird Sanctuary,2026-07-03 08:23,353,1889
L989899,ZA,ZA-GT,,-26.3321502,28.513938,Marievale Bird Sanctuary--Bus Stop Hide,2026-03-20 10:40,127,24
L989896,ZA,ZA-GT,,-26.3449235,28.5138416,Marievale Bird Sanctuary--Duiker Hide,2026-03-17 10:15,122,45
L990682,ZA,ZA-GT,,-26.3578719,28.5152861,Marievale Bird Sanctuary--Flamingo Hide,2026-06-16 13:30,146,71
L991669,ZA,ZA-GT,,-26.3672792,28.5125433,Marievale Bird Sanctuary--Hadeda Hide,2026-05-23 08:24,214,163
L989804,ZA,ZA-GT,,-26.3590995,28.5075114,Marievale Bird Sanctuary--Otter Hide,2026-04-18 08:08,166,70
L990677,ZA,ZA-GT,,-26.3382227,28.509643,Marievale Bird Sanctuary--Shelduck Hide,2024-11-30 07:50,97,14
L990962,ZA,ZA-GT,,-26.3634553,28.5133764,Marievale Bird Sanctuary--Shorebird Pond,2026-05-29 16:02,204,100
L989807,ZA,ZA-GT,,-26.3486407,28.5144846,Marievale Bird Sanctuary--grassland area,2026-03-17 08:47,122,26
L9763736,ZA,ZA-WC,,-46.9072497,37.7364968,Marion Island (Terrestrial-based lists only),2023-10-14 15:00,37,13
L41473549,ZA,ZA-WC,,-46.7225778,37.8960095,Marion/Prince Edward Isl. Pelagic (HISTORICAL DATA ONLY--please use personal locations-do not log harbour birds here)
L3965456,ZA,ZA-WC,,-34.0021057,20.442574,Marloth Nature Reserve,2026-06-25 09:01,125,54
L2634488,ZA,ZA-MP,,-25.3660539,31.7850208,Marloth Park,2026-06-30 07:21,346,363
L42016274,ZA,ZA-MP,,-25.3945231,31.7650741,Marloth Park--Turaco Lodge,2026-02-20 06:05,25,3
L28917602,ZA,ZA-MP,,-25.384266,31.827135,Marloth farmlands,2026-05-06 07:04,146,14
L22413054,ZA,ZA-GT,,-25.967112,27.6625013,Maropeng Visitor Centre,2026-07-04 12:25,116,32
L5539027,ZA,ZA-NC,,-28.7776088,24.611038,Marrick Safari,2026-07-05 12:33,255,498
L57351739,ZA,ZA-LP,,-23.7117709,27.2146368,Marula Game,2026-01-17 16:25,105,9
L1745775,ZA,ZA-NL,,-29.8079807,29.7838024,Marutswa Forest,2026-07-03 07:28,244,571
L27835026,ZA,ZA-NL,,-29.9772492,30.0027179,Masameni--Highover Farmlands,2026-01-20 09:25,69,21
L42240201,ZA,ZA-MP,,-25.121768,30.47404,Mashishing--Longtom Farm Guesthouse,2025-08-29 06:00,49,3
L16614873,ZA,ZA-LP,,-22.4443155,30.869069,Masisi,2025-07-02 17:12,86,6
L28118477,ZA,ZA-LP,,-24.1023381,27.9674149,Matamba Bush Camp,2026-02-08 09:37,58,13
L1070241,ZA,ZA-EC,,-30.3884261,28.8091497,Matatiele Mountain,2025-12-11 08:02,112,4
L9531310,ZA,ZA-EC,,-30.3652541,28.8013646,Matatiele Nature Reserve,2023-11-28 07:17,100,8
L56909464,ZA,ZA-WC,,-33.2313235,20.5827226,Matjiesfontein,2026-05-30 15:07,13,2
L43558621,ZA,ZA-WC,,-33.3915118,22.0716247,Matjiesrivier,2026-06-28 03:59,38,2
L3471641,ZA,ZA-WC,,-33.3574021,19.632647,Matroosberg Private Nature Reserve,2025-09-07 07:32,65,14
L8092793,ZA,ZA-NL,,-28.0014901,31.2021861,Mawana GR,2026-03-15 08:07,188,19
